AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color
A680277,Simba,2014-06-05 18:23:00,Return_to_owner,,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,Gold
A693772,Eddie,2014-12-17 18:01:00,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Blue
A708785,Luna,2015-08-13 18:26:00,Return_to_owner,,Dog,Intact Female,4 years,Boston Terrier Mix,Black Brindle/White
A715222,Jack,2015-11-02 18:44:00,Return_to_owner,,Dog,Neutered Male,13 years,Golden Retriever,Gold
A676723,Ophelia,2014-11-30 13:31:00,Adoption,,Cat,Spayed Female,4 years,Domestic Shorthair Mix,Torbie
A714949,Ebony,2015-11-29 16:54:00,Adoption,,Cat,Spayed Female,1 year,Domestic Medium Hair Mix,Black
A678169,,2014-07-17 14:40:00,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Black/White
A703651,Bella,2015-06-26 16:30:00,Transfer,Partner,Dog,Intact Female,3 months,Pit Bull Mix,Red/White
A679557,Peanutbutter,2014-05-27 17:47:00,Adoption,,Dog,Neutered Male,10 months,Miniature Schnauzer/Miniature Poodle,Buff
A708776,Broaddus,2015-08-11 17:30:00,Adoption,,Dog,Neutered Male,5 years,Boxer Mix,Black Brindle/White
A700329,Bowie,2015-04-27 13:59:00,Transfer,Partner,Dog,Intact Male,3 years,German Shepherd Mix,Brown/Black
A669478,Ginger Peace,2014-01-10 18:34:00,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Orange Tabby
A706151,,2015-06-25 17:19:00,Euthanasia,Suffering,Cat,Unknown,4 weeks,Domestic Shorthair Mix,Brown Tabby/White
A679333,,2014-05-20 16:38:00,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Brown Tabby
A683539,Beast,2014-10-06 17:37:00,Adoption,Foster,Dog,Neutered Male,5 years,American Bulldog Mix,White/Brown
A686551,,2014-08-24 16:44:00,Transfer,Partner,Cat,Intact Female,4 days,Domestic Shorthair Mix,Orange Tabby
A714180,,2015-10-20 09:00:00,Transfer,SCRP,Cat,Intact Female,7 months,Domestic Shorthair Mix,Calico
A694442,Paloma,2015-01-03 13:55:00,Adoption,,Dog,Spayed Female,8 months,Dalmatian,White/Black
A698553,Bil Bo,2015-03-21 12:14:00,Adoption,,Dog,Neutered Male,6 months,German Shepherd Mix,Black/Brown
A677411,,2014-04-25 11:52:00,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black/White
A711257,,2015-11-03 10:06:00,Adoption,Foster,Dog,Spayed Female,2 years,Papillon/Skye Terrier,White/Brown
A716351,Precious,2015-11-27 17:08:00,Adoption,,Dog,Spayed Female,5 months,Pomeranian Mix,Red
A683085,Dubbs,2014-07-07 13:01:00,Return_to_owner,,Dog,Neutered Male,7 years,Basset Hound Mix,Tricolor/White
A697757,Scrappy,2015-03-01 10:45:00,Adoption,Foster,Dog,Neutered Male,1 year,Boxer Mix,Brown Brindle
A567808,Lolo,2016-02-11 13:38:00,Transfer,Partner,Cat,Spayed Female,7 years,Domestic Longhair Mix,Black
A664160,Honey,2013-10-02 16:29:00,Transfer,Partner,Dog,Intact Female,1 year,Chihuahua Shorthair Mix,Chocolate/Tan
A685647,Garbage,2014-09-24 13:39:00,Adoption,,Cat,Neutered Male,5 months,Domestic Shorthair Mix,Brown Tabby
A681435,Spruce,2014-07-12 16:33:00,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Cream Tabby
A694399,Georgie,2015-03-01 12:51:00,Adoption,Foster,Cat,Spayed Female,12 years,Domestic Shorthair Mix,White/Black
A702732,,2015-05-18 09:00:00,Transfer,SCRP,Cat,Unknown,2 years,Domestic Shorthair Mix,Torbie
A673883,,2014-03-07 14:38:00,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Brown Tabby
A711229,Ella,2015-09-19 13:57:00,Adoption,,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby
A562161,Buddy,2016-02-09 16:04:00,Adoption,,Dog,Neutered Male,9 years,Border Collie,Black/White
A709995,Quin,2015-08-26 12:39:00,Return_to_owner,,Dog,Intact Female,1 year,Pit Bull Mix,Black/White
A718252,Otter,2015-12-31 16:35:00,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Torbie/White
A666861,,2013-11-16 15:08:00,Transfer,Partner,Dog,Neutered Male,1 year,Cardigan Welsh Corgi Mix,White/Tan
A700762,Dom,2015-06-04 10:56:00,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Cream Tabby
A697117,Missy,2015-04-15 13:36:00,Transfer,Partner,Dog,Spayed Female,2 years,Labrador Retriever/Anatol Shepherd,White/Tan
A712667,Bryce,2015-10-18 17:40:00,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby
A705559,Sneakers,2015-10-14 19:02:00,Adoption,,Dog,Spayed Female,2 years,Pit Bull Mix,Tan/White
A708967,,2015-08-09 17:00:00,Adoption,,Dog,Neutered Male,5 months,Labrador Retriever Mix,Black
A674516,Tatiana,2014-03-14 16:55:00,Return_to_owner,,Dog,Spayed Female,4 years,Shih Tzu Mix,Sable/White
A670625,,2014-01-17 18:53:00,Adoption,,Cat,Spayed Female,5 months,Domestic Shorthair Mix,White/Orange
A681257,,2014-06-14 12:47:00,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Medium Hair Mix,Tortie
A668656,Roxy,2014-04-10 15:43:00,Adoption,,Dog,Spayed Female,2 years,German Shepherd Mix,Brown/Black
A705561,,2015-06-23 15:19:00,Euthanasia,Medical,Cat,Intact Female,2 months,Domestic Longhair Mix,Seal Point
A720945,Jeet,2016-02-19 19:11:00,Adoption,,Dog,Intact Male,2 months,Rottweiler Mix,Tricolor
A683294,,2014-07-12 09:00:00,Transfer,SCRP,Cat,Intact Male,3 months,Domestic Shorthair Mix,Brown Tabby/White
A719679,,2016-01-30 20:50:00,Adoption,,Dog,Neutered Male,2 months,Beagle/Dachshund,Tan/White
A671000,,2014-01-19 17:35:00,Transfer,SCRP,Cat,Intact Female,3 months,Domestic Shorthair Mix,Brown Tabby/White
A668015,Emerald,2013-11-26 17:31:00,Return_to_owner,,Dog,Spayed Female,9 months,Labrador Retriever Mix,Brown/White
A697159,Doc,2015-05-03 19:57:00,Adoption,Offsite,Dog,Neutered Male,2 months,Labrador Retriever/Anatol Shepherd,White/Black
A684960,Fay,2014-08-05 12:02:00,Return_to_owner,,Dog,Spayed Female,7 years,Chihuahua Shorthair/Rat Terrier,White/Brown
A707530,,2015-07-14 15:04:00,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Blue
A677942,,2014-05-02 16:52:00,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Orange Tabby
A707193,Bud,2015-07-15 17:41:00,Adoption,,Dog,Neutered Male,4 months,Pointer Mix,Black/White
A695830,Snowy,2015-06-24 16:01:00,Return_to_owner,,Dog,Neutered Male,1 year,Catahoula Mix,White
A684087,,2014-08-14 12:29:00,Transfer,Partner,Dog,Neutered Male,6 years,Chihuahua Shorthair Mix,Tan
A661868,Purrsimmon,2013-11-15 11:18:00,Adoption,Foster,Cat,Spayed Female,7 years,Russian Blue Mix,Blue
A702956,Sugar,2015-07-31 17:46:00,Adoption,,Cat,Spayed Female,12 years,Domestic Shorthair Mix,Calico
A694539,Montana,2015-01-31 18:10:00,Adoption,,Cat,Neutered Male,5 months,Domestic Shorthair Mix,Orange Tabby
A665720,,2013-11-03 15:32:00,Adoption,,Dog,Spayed Female,2 months,Chihuahua Shorthair Mix,Tan
A680701,Straya,2014-06-16 16:50:00,Return_to_owner,,Dog,Spayed Female,3 years,Chihuahua Longhair Mix,Chocolate/Tan
A667799,Buddah,2013-11-25 16:18:00,Return_to_owner,,Dog,Neutered Male,1 year,Chihuahua Shorthair Mix,Black/Brown
A715111,Angus,2015-12-12 14:34:00,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby
A690749,Carmen,2014-10-30 16:32:00,Transfer,Partner,Dog,Intact Female,1 year,Pembroke Welsh Corgi Mix,Black/Tan
A707221,,2015-07-10 09:00:00,Transfer,SCRP,Cat,Intact Male,1 year,Domestic Shorthair Mix,Brown Tabby
A720645,Missy,2016-02-20 11:05:00,Transfer,,Dog,Intact Female,3 years,Pit Bull Mix,White/Red
A672530,Mishka,2014-03-02 15:50:00,Adoption,,Dog,Neutered Male,11 months,Anatol Shepherd Mix,Cream/Black
A698650,,2015-03-17 16:55:00,Adoption,,Dog,Neutered Male,1 year,Australian Kelpie Mix,Tan/White
A603815,Franklin,2013-12-23 11:39:00,Return_to_owner,,Dog,Neutered Male,4 years,Dogue De Bordeaux/American Bulldog,Red/White
A717612,Martina,2015-12-26 13:02:00,Transfer,Partner,Dog,Spayed Female,2 months,Labrador Retriever Mix,Yellow
A706761,Sophie,2015-07-07 16:13:00,Adoption,,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby/White
A675883,Emma,2014-04-21 18:04:00,Adoption,Foster,Dog,Spayed Female,2 months,Beagle Mix,Chocolate/Tan
A689136,Meow,2014-10-12 18:19:00,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby
A689524,Dottie,2015-01-25 13:53:00,Adoption,Foster,Cat,Spayed Female,10 years,Domestic Shorthair Mix,Black/White
A700810,Luther,2015-05-26 17:17:00,Transfer,Partner,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Brown Tabby/White
A666665,Murphy,2013-11-10 17:34:00,Adoption,,Dog,Neutered Male,1 year,Labrador Retriever/Australian Shepherd,White/Tan
A686326,,2014-08-20 17:10:00,Transfer,Partner,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,White/Black
A687830,,2014-09-10 18:47:00,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Orange Tabby
A641582,Cusi,2015-04-28 13:37:00,Return_to_owner,,Dog,Spayed Female,4 years,Catahoula Mix,Brown Brindle
A683048,Hans,2014-07-19 13:40:00,Adoption,,Dog,Neutered Male,5 years,Dachshund Mix,Red
A692079,,2014-11-14 12:24:00,Euthanasia,Suffering,Cat,Intact Female,4 years,Domestic Shorthair Mix,Calico
A712277,Farrah,2015-10-13 14:10:00,Adoption,,Cat,Spayed Female,5 years,Domestic Shorthair Mix,Calico
A679571,Bruno,2014-06-01 11:22:00,Return_to_owner,,Dog,Intact Male,7 years,Dachshund Mix,Red
A709007,,2015-08-10 11:19:00,Euthanasia,Medical,Cat,Intact Female,4 months,Domestic Shorthair Mix,Seal Point
A688145,Gracey,2014-09-20 12:21:00,Transfer,Partner,Dog,Intact Female,12 years,German Shepherd Mix,Tan
A665776,,2013-10-22 17:05:00,Euthanasia,Suffering,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Tan/White
A694353,,2014-12-30 18:36:00,Euthanasia,Suffering,Cat,Intact Female,10 years,Siamese Mix,White/Black
A698415,,2015-03-12 09:00:00,Transfer,SCRP,Cat,Unknown,5 months,Domestic Shorthair Mix,Black
A660458,Aztec,2013-11-03 15:59:00,Adoption,,Dog,Neutered Male,1 year,Border Collie/Anatol Shepherd,White/Brown
A684530,,2014-08-02 11:58:00,Transfer,Partner,Dog,Intact Male,7 months,Chow Chow/Australian Cattle Dog,Yellow
A701976,Sapphire,2015-05-31 00:00:00,Transfer,Partner,Cat,Spayed Female,3 years,Domestic Longhair Mix,Brown Tabby/White
A712301,Clay,2015-12-06 08:44:00,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Blue/White
A692194,Dale,2015-03-04 12:33:00,Transfer,Partner,Dog,Neutered Male,4 years,Airedale Terrier/Labrador Retriever,Brown
A699093,,2015-03-23 09:00:00,Transfer,SCRP,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Orange Tabby/White
A666963,,2013-11-17 12:07:00,Transfer,Partner,Dog,Spayed Female,2 months,Pit Bull Mix,Brown Brindle/White
A664547,Azula,2013-10-06 12:06:00,Transfer,Partner,Cat,Intact Female,6 months,Domestic Shorthair Mix,Torbie
A678307,,2014-05-11 17:20:00,Adoption,,Dog,Neutered Male,2 months,German Shepherd Mix,Brown/Black
A648300,Vito,2014-12-21 11:47:00,Return_to_owner,,Dog,Neutered Male,4 years,Cane Corso Mix,Blue
A715716,Margo,2015-12-13 12:45:00,Return_to_owner,,Dog,Spayed Female,9 months,German Shepherd Mix,Brown
A666692,Teddy,2013-11-14 17:54:00,Adoption,,Dog,Neutered Male,1 year,Cairn Terrier Mix,Brown/Black
A692948,Macy,2014-12-08 15:55:00,Transfer,Partner,Dog,Intact Female,2 years,Chihuahua Shorthair Mix,Red/White
A718515,Ruby,2016-01-10 12:17:00,Return_to_owner,,Dog,Spayed Female,13 years,Standard Poodle Mix,Gray
A702341,,2015-05-23 14:08:00,Transfer,Partner,Dog,Neutered Male,1 year,Chihuahua Shorthair Mix,Buff
A661038,Sniper,2013-10-06 17:44:00,Adoption,,Cat,Neutered Male,3 months,Domestic Medium Hair Mix,Black
A690855,Kylie,2014-12-06 17:23:00,Adoption,,Dog,Spayed Female,1 year,Pit Bull Mix,White/Black
A688511,,2014-09-20 15:31:00,Transfer,Partner,Cat,Unknown,1 day,Domestic Shorthair Mix,Calico
A709682,,2015-08-12 14:19:00,Transfer,Partner,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Black
A678928,Beauty,2014-05-18 12:23:00,Transfer,Partner,Dog,Spayed Female,3 years,Chihuahua Shorthair Mix,Tan
A693000,Freddy,2014-11-30 13:48:00,Return_to_owner,,Dog,Neutered Male,5 years,Dachshund,Tricolor/White
A720495,Bashful,2016-02-14 15:08:00,Adoption,,Dog,Neutered Male,1 month,Labrador Retriever Mix,Black/White
A694220,,2014-12-23 09:00:00,Transfer,SCRP,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Brown Tabby/White
A688909,Lola,2014-09-27 18:30:00,Return_to_owner,,Dog,Spayed Female,2 years,Basset Hound Mix,White/Gold
A710290,,2015-08-21 09:00:00,Transfer,SCRP,Cat,Intact Male,5 months,Domestic Shorthair Mix,Black/White
A690666,,2014-10-24 12:34:00,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Tortie
A686987,Penny,2014-08-30 11:42:00,Return_to_owner,,Dog,Spayed Female,1 year,Pointer Mix,Chocolate/White
A718186,Daisy,2016-01-18 12:28:00,Transfer,Partner,Dog,Intact Female,11 months,German Shepherd Mix,Tricolor
A708762,Oswald,2015-08-05 16:11:00,Transfer,Partner,Cat,Intact Male,1 month,Domestic Shorthair Mix,Cream Tabby
A666914,Lacey,2013-11-30 15:33:00,Adoption,,Dog,Spayed Female,1 year,Black Mouth Cur Mix,Gold
A617900,Teddy,2015-02-10 14:18:00,Return_to_owner,,Dog,Intact Male,12 years,Miniature Poodle Mix,Black/White
A703891,Jaguar,2015-06-06 13:05:00,Transfer,Partner,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Black
A689027,Nino,2014-09-29 16:51:00,Transfer,Partner,Dog,Neutered Male,4 months,Pug/Chihuahua Shorthair,Sable
A707979,,2015-12-04 12:57:00,Adoption,Foster,Cat,Neutered Male,5 months,Siamese Mix,Lynx Point
A698189,Ming,2015-03-18 14:13:00,Adoption,,Cat,Spayed Female,9 years,Siamese Mix,Seal Point
A684805,Bambi,2014-10-04 16:30:00,Adoption,,Dog,Spayed Female,5 years,Pit Bull Mix,Brown Brindle/White
A686808,Panda,2014-08-31 16:44:00,Adoption,,Dog,Neutered Male,10 years,Shih Tzu Mix,Black/White
A699470,Baby Cat,2015-07-19 11:53:00,Adoption,,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Black/White
A663619,Cinder,2014-01-17 11:52:00,Adoption,,Cat,Spayed Female,6 months,Domestic Shorthair Mix,Black/White
A683529,,2014-09-13 10:44:00,Adoption,Foster,Dog,Spayed Female,3 months,Catahoula Mix,Blue Merle/Tan
A719169,Craig,2016-02-17 00:00:00,Transfer,Partner,Dog,Neutered Male,11 months,Scottish Terrier/Basset Hound,Gray/Silver
A714497,,2015-10-25 10:59:00,Euthanasia,Suffering,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Black
A718840,Peanut,2016-01-11 16:46:00,Return_to_owner,,Dog,Spayed Female,6 years,Beagle/German Shepherd,Black/Brown
A714299,Hunter,2015-10-22 18:06:00,Return_to_owner,,Dog,Neutered Male,2 years,Australian Cattle Dog,Black/White
A670161,Shadow,2015-07-23 14:43:00,Return_to_owner,,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,Black/White
A720013,Blackie,2016-02-03 12:33:00,Return_to_owner,,Dog,Spayed Female,5 years,Chihuahua Shorthair Mix,Black
A706199,Ronan,2015-10-18 18:55:00,Adoption,,Dog,Neutered Male,5 years,American Pit Bull Terrier Mix,Chocolate/White
A699185,Jane,2015-05-09 12:19:00,Adoption,,Dog,Spayed Female,1 year,Chihuahua Shorthair Mix,Black/White
A683672,Oso,2014-07-23 15:07:00,Euthanasia,Aggressive,Dog,Neutered Male,2 years,Labrador Retriever Mix,White
A693500,Brutus,2014-12-20 12:28:00,Transfer,Partner,Dog,Neutered Male,5 years,Miniature Poodle,Cream
A713251,Bandit,2015-10-10 16:14:00,Return_to_owner,,Cat,Neutered Male,3 years,Russian Blue Mix,Blue
A665983,Brandy,2013-10-25 17:57:00,Transfer,Partner,Dog,Intact Female,1 year,Pit Bull Mix,Brown/White
A701480,Pete,2015-05-12 12:02:00,Transfer,Partner,Dog,Neutered Male,6 months,Dachshund Mix,Black/White
A718632,Cher,2016-01-06 16:47:00,Transfer,Partner,Dog,Spayed Female,3 years,Chinese Crested/Papillon,White/Brown
A718874,,2016-01-08 16:40:00,Euthanasia,Suffering,Cat,Unknown,5 years,Domestic Shorthair Mix,White/Brown Tabby
A692324,,2014-11-18 17:28:00,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Brown Tabby
A708874,Louanne,2015-09-27 12:35:00,Adoption,Offsite,Dog,Spayed Female,2 years,Catahoula Mix,Blue Merle
A593434,Maggie,2016-01-04 15:05:00,Return_to_owner,,Dog,Spayed Female,5 years,English Coonhound/Australian Cattle Dog,Red Tick/Red
A710431,,2015-08-25 15:15:00,Transfer,Partner,Dog,Intact Male,4 months,Labrador Retriever Mix,Brown
A711969,Cookie2,2015-09-17 11:32:00,Transfer,Partner,Dog,Intact Female,2 years,Shih Tzu Mix,Sable
A691716,Shiloh,2014-12-04 17:02:00,Transfer,Partner,Dog,Spayed Female,5 years,Labrador Retriever Mix,Black/White
A668324,Eli,2014-05-05 15:30:00,Adoption,,Dog,Neutered Male,4 years,Boxer Mix,Red/White
A710285,,2015-08-21 09:00:00,Transfer,SCRP,Cat,Intact Male,3 months,Domestic Shorthair Mix,Black
A702102,Yogi Bear,2015-05-20 12:46:00,Adoption,,Dog,Neutered Male,1 year,American Pit Bull Terrier Mix,Black/Yellow Brindle
A665742,Maggie,2013-10-26 18:05:00,Adoption,,Dog,Spayed Female,1 year,Dachshund/Chihuahua Shorthair,White/Red
A696241,Marley,2015-02-01 13:28:00,Return_to_owner,,Dog,Neutered Male,3 years,Chihuahua Shorthair Mix,Tan/Cream
A682753,Janet,2014-07-17 11:55:00,Transfer,Partner,Cat,Intact Female,2 months,Domestic Shorthair Mix,Blue/White
A673354,Simba,2014-02-28 16:39:00,Adoption,,Dog,Neutered Male,5 months,Chihuahua Shorthair/Dachshund,Tan/White
A687541,Bella,2014-09-07 16:56:00,Return_to_owner,,Dog,Intact Female,2 years,American Staffordshire Terrier Mix,Fawn/White
A688336,,2014-09-22 16:47:00,Transfer,Partner,Dog,Neutered Male,2 years,Miniature Poodle Mix,White
A700532,Beau,2015-04-19 16:57:00,Adoption,,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Brown Tabby
A684000,,2014-07-18 18:25:00,Transfer,Partner,Cat,Unknown,1 weeks,Siamese,Seal Point
A715852,Noodles,2015-11-21 15:05:00,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Black/White
A714361,Claudia,2015-11-02 17:35:00,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black
A684862,Kennedy,2014-09-08 13:59:00,Euthanasia,Behavior,Dog,Neutered Male,2 years,Pit Bull Mix,Black
A693787,,2014-12-15 10:21:00,Euthanasia,Suffering,Dog,Intact Male,2 days,Labrador Retriever Mix,Brown
A715260,Fania,2015-11-03 12:39:00,Return_to_owner,,Dog,Intact Female,1 year,Labrador Retriever Mix,Black
A693805,Gray-1,2014-12-19 11:40:00,Euthanasia,Suffering,Cat,Neutered Male,4 years,Domestic Shorthair Mix,Orange Tabby/White
A612004,Shya,2015-12-14 14:16:00,Return_to_owner,,Dog,Spayed Female,6 years,Jack Russell Terrier Mix,White/Brown
A694333,Ramone,2015-01-18 17:39:00,Adoption,,Cat,Neutered Male,1 year,Domestic Longhair Mix,Black
A678049,,2014-05-03 16:15:00,Transfer,Partner,Cat,Intact Female,3 weeks,Siamese Mix,Lynx Point
A682922,,2014-12-21 15:00:00,Euthanasia,Suffering,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Calico
A707789,Aspen,2015-07-23 18:39:00,Adoption,,Dog,Neutered Male,10 months,Siberian Husky Mix,White
A700970,Yogi,2015-04-23 15:25:00,Return_to_owner,,Dog,Spayed Female,10 years,Labrador Retriever Mix,Black/White
A712256,,2015-09-20 09:00:00,Transfer,SCRP,Cat,Intact Female,2 years,Domestic Shorthair Mix,White/Black
A711689,Bella,2015-09-10 18:35:00,Euthanasia,Suffering,Dog,Intact Female,3 years,Chihuahua Shorthair/Dachshund,Tricolor
A669893,Buddy,2014-01-02 17:08:00,Adoption,,Dog,Neutered Male,2 years,Jack Russell Terrier,White/Brown
A716203,Sunny,2016-01-02 18:07:00,Adoption,Foster,Dog,Spayed Female,1 month,Cairn Terrier Mix,Black/Brown
A705188,Willow,2015-07-03 14:46:00,Adoption,,Cat,Spayed Female,4 years,Domestic Shorthair Mix,Brown Tabby/White
A690866,Cupcake,2014-10-31 15:09:00,Transfer,Partner,Dog,Intact Female,1 year,Australian Cattle Dog Mix,White/Brown
A679089,Romeo,2014-08-06 17:48:00,Transfer,Partner,Dog,Neutered Male,3 years,American Staffordshire Terrier Mix,Black/White
A719963,Jolene,2016-02-15 13:33:00,Adoption,,Dog,Spayed Female,2 years,Border Collie Mix,Black/White
A563536,Romeo,2015-01-12 13:57:00,Return_to_owner,,Cat,Neutered Male,10 years,Domestic Shorthair Mix,Cream Tabby/White
A711126,Louisa,2015-09-08 18:24:00,Adoption,,Dog,Spayed Female,6 months,Pit Bull Mix,White/Black
A698027,Gizmo,2015-03-06 18:34:00,Return_to_owner,,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,Chocolate/Tan
A708605,Samantha,2015-08-03 17:50:00,Adoption,,Dog,Spayed Female,1 year,Siberian Husky Mix,Gray/Black
A717002,Joy,2015-12-12 17:41:00,Adoption,,Dog,Spayed Female,2 years,Labrador Retriever Mix,Sable/White
A668491,,2013-12-06 17:25:00,Transfer,SCRP,Cat,Intact Female,3 months,Domestic Shorthair Mix,Blue Tabby
A676717,Zorrito,2014-04-23 14:29:00,Return_to_owner,,Dog,Neutered Male,1 year,Shih Tzu Mix,White/Black
A699993,Marley,2015-04-07 18:08:00,Return_to_owner,,Dog,Spayed Female,1 year,Labrador Retriever/Standard Poodle,Buff
A672771,Irma,2014-02-17 13:51:00,Return_to_owner,,Dog,Intact Female,7 years,Cavalier Span Mix,White/Liver
A692585,,2014-11-28 18:45:00,Adoption,,Cat,Neutered Male,2 months,Domestic Medium Hair Mix,Orange Tabby
A706456,Amherst,2015-08-23 18:10:00,Adoption,,Cat,Spayed Female,4 months,Domestic Shorthair Mix,Black
A665453,Topher,2013-11-20 12:35:00,Adoption,,Dog,Neutered Male,1 year,German Shepherd/Nova Scotia Duck Tolling Retriever,Tan/Black
A700956,Mars,2015-04-28 16:45:00,Adoption,,Dog,Neutered Male,1 year,Miniature Poodle/Australian Cattle Dog,Blue Tick/Black
A712031,,2015-09-16 10:45:00,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Brown Tabby
A701794,Bilby,2015-07-16 10:54:00,Adoption,Foster,Cat,Spayed Female,3 months,Snowshoe Mix,Seal Point/White
A700468,Blitz,2015-04-21 17:52:00,Return_to_owner,,Dog,Intact Male,5 years,Pit Bull Mix,Blue/White
A690033,Magic,2014-11-29 11:38:00,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Medium Hair Mix,Black
A706745,Phoebe,2015-07-08 14:28:00,Transfer,Partner,Dog,Spayed Female,6 years,Shih Tzu Mix,Tan/White
A711946,Ellie,2015-09-18 13:15:00,Adoption,,Dog,Spayed Female,1 year,Siberian Husky Mix,White/Tan
A672666,Katie,2014-02-21 13:31:00,Transfer,SCRP,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Black/White
A689086,,2014-09-29 14:32:00,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Orange Tabby
